plant_species;match_type;multiple_matches;match_similarity;match_edit_distance;wcvp_id;wcvp_name;wcvp_authors;wcvp_rank;wcvp_status;wcvp_homotypic;wcvp_ipni_id;wcvp_accepted_id
Phormium tenax;Exact (without author);FALSE;1;0;284248;Phormium tenax;J.R.Forst. & G.Forst.;Species;Accepted;NA;539926-1;284248
Fargesia nitida;Exact (without author);FALSE;1;0;414227;Fargesia nitida;(Mitford ex Bean) Keng f. ex T.P.Yi;Species;Accepted;NA;915020-1;414227
Pharus;Exact (without author);FALSE;1;0;433604;Pharus;P.Browne;Genus;Accepted;NA;18721-1;433604
Phyllostachys bambusoides;Exact (without author);FALSE;1;0;434065;Phyllostachys bambusoides;Siebold & Zucc.;Species;Synonym;NA;415985-1;434330
Phyllostachys nigra;Exact (without author);FALSE;1;0;434230;Phyllostachys nigra;(Lodd. ex Lindl.) Munro;Species;Accepted;NA;416031-1;434230
Phyllostachys vivax;Exact (without author);FALSE;1;0;434395;Phyllostachys vivax;McClure;Species;Accepted;NA;416061-1;434395
Pleioblastus linearis;Exact (without author);FALSE;1;0;434796;Pleioblastus linearis;(Hack.) Nakai;Species;Accepted;NA;416307-1;434796
Pseudosasa japonica;Exact (without author);FALSE;1;0;438408;Pseudosasa japonica;(Siebold & Zucc. ex Steud.) Makino ex Nakai;Species;Accepted;NA;418885-1;438408
Thamnocalamus spathiflorus;Exact (without author);FALSE;1;0;446354;Thamnocalamus spathiflorus;(Trin.) Munro;Species;Accepted;NA;424148-1;446354
Trichophorum;Exact (without author);FALSE;1;0;270655;Trichophorum;Pers.;Genus;Accepted;NA;331299-2;270655
Calamagrostis pseudophragmites;Exact (without author);TRUE;1;0;403218;Calamagrostis pseudophragmites;(Haller f.) Koeler;Species;Accepted;NA;394755-1;403218
Calamagrostis pseudophragmites;Exact (without author);TRUE;1;0;403219;Calamagrostis pseudophragmites;Blytt;Species;Illegitimate;NA;394753-1;403265
Salicornia emerici;Exact (without author);FALSE;1;0;2480860;Salicornia emerici;Duval-Jouve;Species;Synonym;NA;166518-1;3259204
Salicornia europaea;Exact (without author);FALSE;1;0;2480947;Salicornia europaea;L.;Species;Accepted;NA;166520-1;2480947
Sarcocornia perennis;Exact (without author);FALSE;1;0;2484126;Sarcocornia perennis;(Mill.) A.J.Scott;Species;Synonym;TRUE;227697-2;2480881
Suaeda altissima;Exact (without author);FALSE;1;0;2484047;Suaeda altissima;(L.) Pall.;Species;Accepted;NA;167402-1;2484047
Carthamus persicus;Exact (without author);TRUE;1;0;3047630;Carthamus persicus;Desf. ex Willd.;Species;Accepted;NA;189518-1;3047630
Carthamus persicus;Exact (without author);TRUE;1;0;3047526;Carthamus persicus;Willd. ex Boiss.;Species;Synonym;NA;189519-1;3047601
Pulicaria vulgaris;Exact (without author);FALSE;1;0;3113723;Pulicaria vulgaris;Gaertn.;Species;Accepted;NA;240626-1;3113723
Artemisia campestris subsp. inodora;Exact (without author);FALSE;1;0;3248000;Artemisia campestris subsp. inodora;Nyman;Subspecies;Synonym;NA;NA;3107791
Camphorosma monspeliaca;Exact (without author);FALSE;1;0;2695234;Camphorosma monspeliaca;L.;Species;Accepted;NA;164614-1;2695234
Hosta sieboldiana;Exact (without author);FALSE;1;0;278494;Hosta sieboldiana;(Hook.) Engl.;Species;Accepted;NA;536637-1;278494
Symphyotrichum;Exact (without author);FALSE;1;0;3134007;Symphyotrichum;Nees;Genus;Accepted;NA;30073935-2;3134007
Juncus balticus;Exact (without author);FALSE;1;0;314486;Juncus balticus;Willd.;Species;Accepted;NA;324783-2;314486
Juncus filiformis;Exact (without author);TRUE;1;0;315000;Juncus filiformis;L.;Species;Accepted;NA;442961-1;315000
Juncus filiformis;Exact (without author);TRUE;1;0;3305654;Juncus filiformis;Charit.;Species;Unplaced;NA;77320913-1;NA
Luzula glabrata;Exact (without author);FALSE;1;0;316384;Luzula glabrata;(Hoppe) Desv.;Species;Accepted;NA;443803-1;316384
Luzula multiflora subsp. frigida;Exact (without author);FALSE;1;0;316499;Luzula multiflora subsp. frigida;(Buchenau) V.I.Krecz.;Subspecies;Accepted;NA;77189653-1;316499
Thymus granatensis;Exact (without author);FALSE;1;0;204806;Thymus granatensis;Boiss.;Species;Accepted;NA;461202-1;204806
Thymus hyemalis;Exact (without author);FALSE;1;0;204872;Thymus hyemalis;Lange;Species;Accepted;NA;461258-1;204872
Thymus sibthorpii;Exact (without author);FALSE;1;0;205505;Thymus sibthorpii;Benth.;Species;Accepted;NA;461656-1;205505
Convolvulus canariensis;Exact (without author);FALSE;1;0;483941;Convolvulus canariensis;L.;Species;Accepted;NA;265973-1;483941
Calystegia pubescens;Exact (without author);FALSE;1;0;483547;Calystegia pubescens;Lindl.;Species;Accepted;NA;265686-1;483547
Convolvulus althaeoides subsp. tenuissimus;Exact (without author);FALSE;1;0;483711;Convolvulus althaeoides subsp. tenuissimus;(Sm.) Batt.;Subspecies;Accepted;NA;77189709-1;483711
Ipomoea purpurea;Exact (without author);FALSE;1;0;482252;Ipomoea purpurea;(L.) Roth;Species;Accepted;NA;30043043-2;482252
Astragalus balearicus;Exact (without author);FALSE;1;0;2657824;Astragalus balearicus;Chater;Species;Accepted;NA;476370-1;2657824
Lotus cytisoides;Exact (without author);FALSE;1;0;2345488;Lotus cytisoides;L.;Species;Accepted;NA;503580-1;2345488
Erophaca baetica;Exact (without author);FALSE;1;0;2798493;Erophaca baetica;(L.) Boiss.;Species;Accepted;NA;494210-1;2798493
Trifolium uniflorum;Exact (without author);FALSE;1;0;2439712;Trifolium uniflorum;L.;Species;Accepted;NA;523822-1;2439712
Ononis rotundifolia;Exact (without author);FALSE;1;0;2389525;Ononis rotundifolia;L.;Species;Accepted;NA;510488-1;2389525
Lotus maritimus;Exact (without author);TRUE;1;0;2345120;Lotus maritimus;L.;Species;Accepted;NA;503752-1;2345120
Lotus maritimus;Exact (without author);TRUE;1;0;2345119;Lotus maritimus;Vell.;Species;Illegitimate;NA;503751-1;2366254
Astragalus angustifolius;Exact (without author);TRUE;1;0;2657492;Astragalus angustifolius;Rohlena;Species;Unplaced;NA;476152-1;NA
Astragalus angustifolius;Exact (without author);TRUE;1;0;2657491;Astragalus angustifolius;Lam.;Species;Accepted;NA;476151-1;2657491
Onobrychis atropatana;Exact (without author);FALSE;1;0;2389239;Onobrychis atropatana;Boiss.;Species;Accepted;NA;509848-1;2389239
Onobrychis ebenoides;Exact (without author);FALSE;1;0;2389222;Onobrychis ebenoides;Boiss. & Spruner;Species;Accepted;NA;509922-1;2389222
Onobrychis hypargyrea;Exact (without author);FALSE;1;0;2388912;Onobrychis hypargyrea;Boiss.;Species;Accepted;NA;509977-1;2388912
Onobrychis pallasii;Exact (without author);FALSE;1;0;2388996;Onobrychis pallasii;(Willd.) M.Bieb.;Species;Accepted;NA;510053-1;2388996
Onobrychis tournefortii;Exact (without author);FALSE;1;0;2389613;Onobrychis tournefortii;(Willd.) Desv.;Species;Accepted;NA;510153-1;2389613
Astragalus granatensis;Exact (without author);TRUE;1;0;2659656;Astragalus granatensis;Lam.;Species;Accepted;NA;477670-1;2659656
Astragalus granatensis;Exact (without author);TRUE;1;0;2659657;Astragalus granatensis;Lange;Species;Illegitimate;NA;477671-1;2659582
Lotus campylocladus;Exact (without author);FALSE;1;0;2345284;Lotus campylocladus;Webb & Berthel.;Species;Accepted;NA;503526-1;2345284
Lotus hillebrandii;Exact (without author);FALSE;1;0;2346184;Lotus hillebrandii;Christ;Species;Synonym;TRUE;503680-1;2604836
Bystropogon odoratissimus;Exact (without author);FALSE;1;0;28248;Bystropogon odoratissimus;Bolle;Species;Accepted;NA;445291-1;28248
Cistus symphytifolius;Exact (without author);FALSE;1;0;2723680;Cistus symphytifolius;Lam.;Species;Accepted;NA;168512-1;2723680
Echium giganteum;Exact (without author);FALSE;1;0;2784118;Echium giganteum;L.f.;Species;Accepted;NA;115679-1;2784118
Echium pininana;Exact (without author);FALSE;1;0;2784279;Echium pininana;Webb & Berthel.;Species;Accepted;NA;115832-1;2784279
Echium virescens;Exact (without author);TRUE;1;0;2784417;Echium virescens;Jan;Species;Unplaced;NA;115944-1;NA
Echium virescens;Exact (without author);TRUE;1;0;2784416;Echium virescens;DC.;Species;Accepted;NA;115945-1;2784416
Erigeron bonariensis;Exact (without author);FALSE;1;0;3104918;Erigeron bonariensis;L.;Species;Accepted;NA;93603-2;3104918
Marcetella maderensis;Exact (without author);FALSE;1;0;2951123;Marcetella maderensis;(Bornm.) Svent.;Species;Accepted;NA;726443-1;2951123
Phyllis nobla;Exact (without author);FALSE;1;0;155193;Phyllis nobla;L.;Species;Accepted;NA;760455-1;155193
Rosa chinensis;Exact (without author);TRUE;1;0;2902099;Rosa chinensis;Jacq.;Species;Accepted;NA;732029-1;2902099
Rosa chinensis;Exact (without author);TRUE;1;0;2967288;Rosa chinensis;Willd.;Species;Unplaced;NA;NA;NA
Viburnum tinus subsp. rigidum;Exact (without author);FALSE;1;0;2906060;Viburnum tinus subsp. rigidum;(Vent.) P.Silva;Subspecies;Synonym;NA;60476039-2;2458492
Hypericum reflexum;Exact (without author);FALSE;1;0;516497;Hypericum reflexum;L.f.;Species;Accepted;NA;433789-1;516497
Acalypha hispida;Exact (without author);TRUE;1;0;689;Acalypha hispida;Burm.f.;Species;Accepted;NA;337478-1;689
Acalypha hispida;Exact (without author);TRUE;1;0;692;Acalypha hispida;Willd.;Species;Illegitimate;NA;337475-1;1041
Acalypha hispida;Exact (without author);TRUE;1;0;690;Acalypha hispida;Benth.;Species;Invalid;NA;77236020-1;779
Alcea striata;Exact (without author);FALSE;1;0;2627724;Alcea striata;(DC.) Alef.;Species;Accepted;NA;558726-1;2627724
Amaranthus caudatus;Exact (without author);FALSE;1;0;2632762;Amaranthus caudatus;L.;Species;Accepted;NA;316347-2;2632762
Amaranthus graecizans;Exact (without author);TRUE;1;0;2632852;Amaranthus graecizans;L.;Species;Accepted;NA;10641-2;2632852
Amaranthus graecizans;Exact (without author);TRUE;1;0;2632853;Amaranthus graecizans;Cutanda;Species;Misapplied;NA;59523-1;2632650
Amaranthus spinosus;Exact (without author);FALSE;1;0;2633107;Amaranthus spinosus;L.;Species;Accepted;NA;10711-2;2633107
Brachychiton populneus;Exact (without author);FALSE;1;0;2681224;Brachychiton populneus;(Schott & Endl.) R.Br.;Species;Accepted;NA;822268-1;2681224
Calycanthus floridus;Exact (without author);FALSE;1;0;382441;Calycanthus floridus;L.;Species;Accepted;NA;42922-2;382441
Capparis ovata;Exact (without author);TRUE;1;0;2697425;Capparis ovata;Desf.;Species;Synonym;TRUE;146661-1;2697613
Capparis ovata;Exact (without author);TRUE;1;0;2697426;Capparis ovata;M.Bieb.;Species;Illegitimate;NA;146660-1;2995259
Capraria biflora;Exact (without author);FALSE;1;0;2697734;Capraria biflora;L.;Species;Accepted;NA;800773-1;2697734
Carya illinoisensis;Fuzzy (edit distance);FALSE;0.947;1;2701784;Carya illinoinensis;(Wangenh.) K.Koch;Species;Accepted;NA;442167-1;2701784
Cestrum fasciculatum;Exact (without author);FALSE;1;0;2713470;Cestrum fasciculatum;(Schltdl.) Miers;Species;Accepted;NA;815016-1;2713470
Corchorus olitorius;Exact (without author);FALSE;1;0;2736427;Corchorus olitorius;L.;Species;Accepted;NA;320796-2;2736427
Crambe pritzelii;Exact (without author);FALSE;1;0;2741319;Crambe pritzelii;Bolle;Species;Accepted;NA;281669-1;2741319
Cucurbita ficifolia;Exact (without author);FALSE;1;0;2747136;Cucurbita ficifolia;Bouché;Species;Accepted;NA;292369-1;2747136
Datura metel;Exact (without author);TRUE;1;0;2757816;Datura metel;L.;Species;Accepted;NA;314739-2;2757816
Datura metel;Exact (without author);TRUE;1;0;2757817;Datura metel;L.;Species;Illegitimate;NA;NA;2757799
Duranta repens;Exact (without author);FALSE;1;0;65259;Duranta repens;L.;Species;Synonym;NA;319183-2;65221
Erythrina crista-galli;Exact (without author);FALSE;1;0;2800831;Erythrina crista-galli;L.;Species;Accepted;NA;494400-1;2800831
Eucalyptus gunnii;Exact (without author);TRUE;1;0;73063;Eucalyptus gunnii;Hook.f.;Species;Accepted;NA;592987-1;73063
Eucalyptus gunnii;Exact (without author);TRUE;1;0;73062;Eucalyptus gunnii;Miq.;Species;Illegitimate;NA;592985-1;74115
Euphorbia maculata;Exact (without author);TRUE;1;0;80720;Euphorbia maculata;L.;Species;Accepted;NA;347236-1;80720
Euphorbia maculata;Exact (without author);TRUE;1;0;80721;Euphorbia maculata;Lechl. ex Boiss.;Species;Invalid;NA;347235-1;80868
Euphorbia neriifolia;Exact (without author);TRUE;1;0;81079;Euphorbia neriifolia;L.;Species;Accepted;NA;347489-1;81079
Euphorbia neriifolia;Exact (without author);TRUE;1;0;81080;Euphorbia neriifolia;Roxb.;Species;Illegitimate;NA;347488-1;81119
Euphorbia nutans;Exact (without author);FALSE;1;0;81148;Euphorbia nutans;Lag.;Species;Accepted;NA;101777-2;81148
Hibiscus calyphyllus;Exact (without author);FALSE;1;0;2849646;Hibiscus calyphyllus;Cav.;Species;Accepted;NA;560057-1;2849646
Hibiscus mutabilis;Exact (without author);FALSE;1;0;2850227;Hibiscus mutabilis;L.;Species;Accepted;NA;560549-1;2850227
Ipomoea hederacea;Exact (without author);TRUE;1;0;481270;Ipomoea hederacea;Jacq.;Species;Accepted;NA;268998-1;481270
Ipomoea hederacea;Exact (without author);TRUE;1;0;478432;Ipomoea hederacea;Anon.;Species;Misapplied;NA;77242062-1;481602
Ipomoea imperati;Exact (without author);FALSE;1;0;481365;Ipomoea imperati;(Vahl) Griseb.;Species;Accepted;NA;60442184-2;481365
Ipomoea sagittata;Exact (without author);TRUE;1;0;482518;Ipomoea sagittata;Poir.;Species;Accepted;NA;269719-1;482518
Ipomoea sagittata;Exact (without author);TRUE;1;0;482519;Ipomoea sagittata;Roxb. ex C.B.Clarke;Species;Invalid;NA;269718-1;480783
Ipomoea sagittata;Exact (without author);TRUE;1;0;482517;Ipomoea sagittata;Sessé & Moc.;Species;Illegitimate;NA;77241997-1;482626
Justicia;Exact (without author);FALSE;1;0;2330441;Justicia;L.;Genus;Accepted;NA;326849-2;2330441
Launaea nudicaulis;Exact (without author);FALSE;1;0;3062952;Launaea nudicaulis;(L.) Hook.f.;Species;Accepted;NA;229036-1;3062952
Lonicera japonica;Exact (without author);TRUE;1;0;2339716;Lonicera japonica;Thunb.;Species;Accepted;NA;148850-1;2339716
Lonicera japonica;Exact (without author);TRUE;1;0;2339717;Lonicera japonica;Wall.;Species;Illegitimate;NA;NA;2339927
Lonicera japonica;Exact (without author);TRUE;1;0;2339718;Lonicera japonica;Andrews;Species;Illegitimate;NA;NA;2340196
Malvella sherardiana;Exact (without author);FALSE;1;0;2505885;Malvella sherardiana;(L.) Jaub. & Spach;Species;Accepted;NA;562310-1;2505885
Momordica balsamina;Exact (without author);FALSE;1;0;2372858;Momordica balsamina;L.;Species;Accepted;NA;293397-1;2372858
Nandina domestica;Exact (without author);FALSE;1;0;2380006;Nandina domestica;Thunb.;Species;Accepted;NA;107544-1;2380006
Petunia x hybrida;Exact (without author);FALSE;1;0;2549705;Petunia × hybrida;(Hook.) Regel;Species;Synonym;NA;817245-1;2549681
Salvia aucheri;Exact (without author);FALSE;1;0;182042;Salvia aucheri;Benth.;Species;Accepted;NA;455708-1;182042
Solanum muricatum;Exact (without author);TRUE;1;0;3032239;Solanum muricatum;Aiton;Species;Accepted;NA;820187-1;3032239
Solanum muricatum;Exact (without author);TRUE;1;0;3033823;Solanum muricatum;Bertero ex Dunal;Species;Invalid;NA;820186-1;3031885
Solanum nigrum subsp. schultesii;Exact (without author);FALSE;1;0;3033672;Solanum nigrum subsp. schultesii;(Opiz) Wessely;Subspecies;Synonym;NA;78440-3;2915955
Tagetes patula;Exact (without author);FALSE;1;0;2929148;Tagetes patula;L.;Species;Synonym;NA;252146-1;2929143
Xanthium strumarium;Exact (without author);FALSE;1;0;2901779;Xanthium strumarium;L.;Species;Accepted;NA;260893-1;2901779
Calceolaria;Exact (without author);TRUE;1;0;2690889;Calceolaria;L.;Genus;Accepted;NA;331444-2;2690889
Calceolaria;Exact (without author);TRUE;1;0;2690888;Calceolaria;Loefl.;Genus;Synonym;NA;30027362-2;2855235
Calceolaria;Exact (without author);TRUE;1;0;30553;Calceolaria;Heist. ex Fabr.;Genus;Illegitimate;NA;28919-1;53869
Callistephus;Exact (without author);FALSE;1;0;3133907;Callistephus;Cass.;Genus;Accepted;NA;331446-2;3133907
Nemesia;Exact (without author);FALSE;1;0;2382653;Nemesia;Vent.;Genus;Accepted;NA;37848-1;2382653
Bystropogon;Exact (without author);FALSE;1;0;28215;Bystropogon;L'Hér.;Genus;Accepted;NA;331441-2;28215
Cedronella;Exact (without author);FALSE;1;0;36233;Cedronella;Moench;Genus;Accepted;NA;55561-3;36233
Salvia canariensis;Exact (without author);FALSE;1;0;182249;Salvia canariensis;L.;Species;Accepted;NA;455871-1;182249
Sideritis canariensis;Exact (without author);FALSE;1;0;191136;Sideritis canariensis;L.;Species;Accepted;NA;458843-1;191136
Iris latifolia;Exact (without author);TRUE;1;0;322036;Iris latifolia;(Mill.) Voss;Species;Accepted;NA;438782-1;322036
Iris latifolia;Exact (without author);TRUE;1;0;322035;Iris × latifolia;Gilib.;Species;Invalid;NA;438781-1;321867
Oryza;Exact (without author);FALSE;1;0;426595;Oryza;L.;Genus;Accepted;NA;18639-1;426595
Ephedra distachya;Exact (without author);FALSE;1;0;332906;Ephedra distachya;L.;Species;Accepted;NA;383381-1;332906
Athyrium distentifolium;Exact (without author);FALSE;1;0;3173148;Athyrium distentifolium;Tausch ex Opiz;Species;Accepted;NA;30045965-2;3173148
Origanum compactum;Exact (without author);FALSE;1;0;143779;Origanum compactum;Benth.;Species;Accepted;NA;453227-1;143779
Eucalyptus camaldulensis;Exact (without author);FALSE;1;0;72616;Eucalyptus camaldulensis;Dehnh.;Species;Accepted;NA;592777-1;72616
Rosa corymbifera;Exact (without author);FALSE;1;0;2968137;Rosa corymbifera;Borkh.;Species;Accepted;NA;732177-1;2968137
Rosa montana;Exact (without author);TRUE;1;0;2971743;Rosa montana;Chaix;Species;Accepted;NA;733379-1;2971743
Rosa montana;Exact (without author);TRUE;1;0;2971746;Rosa montana;DC.;Species;Unplaced;NA;733378-1;NA
Rosa montana;Exact (without author);TRUE;1;0;2971749;Rosa montana;Gren.;Species;Unplaced;NA;NA;NA
Rosa montana;Exact (without author);TRUE;1;0;2971745;Rosa montana;Murith;Species;Unplaced;NA;733381-1;NA
Rosa montana;Exact (without author);TRUE;1;0;2971747;Rosa montana;Steven ex Besser;Species;Illegitimate;NA;NA;2968137
Rosa montana;Exact (without author);TRUE;1;0;2971748;Rosa montana;Steven ex Tratt.;Species;Illegitimate;NA;733380-1;2968137
Rosa sempervirens;Exact (without author);TRUE;1;0;2974102;Rosa sempervirens;L.;Species;Accepted;NA;734215-1;2974102
Rosa sempervirens;Exact (without author);TRUE;1;0;2974103;Rosa sempervirens;Roth;Species;Unplaced;NA;734214-1;NA
Rosa sempervirens;Exact (without author);TRUE;1;0;2974109;Rosa sempervirens;Hook.f. & Thomson;Species;Invalid;NA;734211-1;3266038
Rosa villosa;Exact (without author);TRUE;1;0;2975792;Rosa villosa;L.;Species;Accepted;NA;734665-1;2975792
Rosa villosa;Exact (without author);TRUE;1;0;2975797;Rosa villosa;Sm.;Species;Illegitimate;NA;734667-1;2970503
Leymus racemosus subsp. sabulosus;Exact (without author);FALSE;1;0;422639;Leymus racemosus subsp. sabulosus;(M.Bieb.) Tzvelev;Subspecies;Synonym;NA;882546-1;422635
Achnatherum calamagrostis;Exact (without author);FALSE;1;0;387255;Achnatherum calamagrostis;(L.) P.Beauv.;Species;Accepted;NA;384423-1;387255
Aegilops crassa;Exact (without author);FALSE;1;0;387623;Aegilops crassa;Boiss. ex Hohen.;Species;Accepted;NA;384576-1;387623
Aegilops tauschii;Exact (without author);FALSE;1;0;387847;Aegilops tauschii;Coss.;Species;Accepted;NA;384652-1;387847
Aegilops ventricosa;Exact (without author);FALSE;1;0;387953;Aegilops ventricosa;Tausch;Species;Accepted;NA;384668-1;387953
Aegilotrichum triticoides;Exact (without author);FALSE;1;0;386970;× Aegilotrichum triticoides;(Req. ex Bertol.) Camus;Species;Invalid;TRUE;384677-1;387754
Agrostis alpina;Exact (without author);TRUE;1;0;389160;Agrostis alpina;Scop.;Species;Synonym;TRUE;385401-1;540022
Agrostis alpina;Exact (without author);TRUE;1;0;389162;Agrostis alpina;Leyss.;Species;Illegitimate;NA;385403-1;389335
Agrostis alpina;Exact (without author);TRUE;1;0;389161;Agrostis alpina;Lam.;Species;Illegitimate;NA;385404-1;476522
Agrostis castellana;Exact (without author);FALSE;1;0;387742;Agrostis castellana;Boiss. & Reut.;Species;Accepted;NA;271894-2;387742
Aira elegantissima;Exact (without author);FALSE;1;0;390883;Aira elegantissima;Schur;Species;Synonym;NA;328085-2;519580
Alopecurus rendlei;Exact (without author);FALSE;1;0;391536;Alopecurus rendlei;Eig;Species;Accepted;NA;387183-1;391536
Ammochloa;Exact (without author);FALSE;1;0;391616;Ammochloa;Boiss.;Genus;Accepted;NA;17434-1;391616
Anthoxanthum aristatum;Exact (without author);TRUE;1;0;393944;Anthoxanthum aristatum;Boiss.;Species;Accepted;NA;388999-1;393944
Anthoxanthum aristatum;Exact (without author);TRUE;1;0;393945;Anthoxanthum aristatum;Boreau;Species;Illegitimate;NA;389000-1;394043
Anthoxanthum ovatum;Exact (without author);FALSE;1;0;394043;Anthoxanthum ovatum;Lag.;Species;Accepted;NA;389035-1;394043
Apera interrupta;Exact (without author);FALSE;1;0;394110;Apera interrupta;(L.) P.Beauv.;Species;Accepted;NA;389070-1;394110
Aristavena setacea;Exact (without author);FALSE;1;0;394295;Aristavena setacea;(Huds.) F.Albers & Butzin;Species;Synonym;TRUE;389205-1;407815
Avena barbata;Exact (without author);TRUE;1;0;397352;Avena barbata;Pott ex Link;Species;Accepted;NA;391337-1;397352
Avena barbata;Exact (without author);TRUE;1;0;397351;Avena barbata;Brot.;Species;Illegitimate;NA;391336-1;397352
Avena brevis;Exact (without author);FALSE;1;0;397383;Avena brevis;Roth;Species;Accepted;NA;391355-1;397383
Avena nuda;Exact (without author);FALSE;1;0;397722;Avena nuda;L.;Species;Accepted;NA;391627-1;397722
