"taxon_name","n","native_to_europe","wcvp_accepted_id","family","genus"
"Galium pseudoaristatum",4,TRUE,87239,"Rubiaceae","Galium"
"Galium pumilum",14,TRUE,87277,"Rubiaceae","Galium"
"Galium rivale",5,TRUE,87347,"Rubiaceae","Galium"
"Galium rotundifolium",10,TRUE,87355,"Rubiaceae","Galium"
"Galium rubioides",7,TRUE,87372,"Rubiaceae","Galium"
"Galium rubrum",6,TRUE,87384,"Rubiaceae","Galium"
"Galium saxatile",31,TRUE,87432,"Rubiaceae","Galium"
"Galium scabrum",1,TRUE,87449,"Rubiaceae","Galium"
"Galium setaceum",1,TRUE,87494,"Rubiaceae","Galium"
"Galium spurium",11,TRUE,87547,"Rubiaceae","Galium"
"Galium spurium subsp. spurium",3,TRUE,87557,"Rubiaceae","Galium"
"Galium sudeticum",1,TRUE,87612,"Rubiaceae","Galium"
"Galium sylvaticum",41,TRUE,87620,"Rubiaceae","Galium"
"Galium tricornutum",6,TRUE,87741,"Rubiaceae","Galium"
"Galium trifidum",1,TRUE,87745,"Rubiaceae","Galium"
"Galium triflorum",2,TRUE,87764,"Rubiaceae","Galium"
"Galium truniacum",1,TRUE,87775,"Rubiaceae","Galium"
"Galium tunetanum",1,TRUE,87780,"Rubiaceae","Galium"
"Galium uliginosum",16,TRUE,87787,"Rubiaceae","Galium"
"Galium verrucosum",2,TRUE,87859,"Rubiaceae","Galium"
"Galium verum",139,TRUE,87863,"Rubiaceae","Galium"
"Galium verum subsp. glabrescens",1,FALSE,87872,"Rubiaceae","Galium"
"Galium verum subsp. verum",2,TRUE,87902,"Rubiaceae","Galium"
"Galium verum subsp. wirtgenii",1,TRUE,87903,"Rubiaceae","Galium"
"Galium xeroticum",2,TRUE,87945,"Rubiaceae","Galium"
"Galium × pomeranicum",3,TRUE,87208,"Rubiaceae","Galium"
"Gardenia jasminoides",6,FALSE,88270,"Rubiaceae","Gardenia"
"Garhadiolus hedypnois",2,FALSE,3074245,"Asteraceae","Garhadiolus"
"Gasteria carinata",1,FALSE,307696,"Asphodelaceae","Gasteria"
"Gasteria obliqua",1,FALSE,307756,"Asphodelaceae","Gasteria"
"Gastrocotyle macedonica",1,TRUE,2817411,"Boraginaceae","Gastrocotyle"
"Gaudinia fragilis",5,TRUE,417511,"Poaceae","Gaudinia"
"Gaultheria shallon",1,FALSE,2818048,"Ericaceae","Gaultheria"
"Gazania linearis",1,FALSE,3076258,"Asteraceae","Gazania"
"Gazania rigens",4,FALSE,3076287,"Asteraceae","Gazania"
"Gelasia cinerea",2,FALSE,3244370,"Asteraceae","Gelasia"
"Gelasia ensifolia",1,TRUE,3244355,"Asteraceae","Gelasia"
"Gelasia eriophora",1,FALSE,3244346,"Asteraceae","Gelasia"
"Gelasia hirsuta",3,TRUE,3244368,"Asteraceae","Gelasia"
"Gelasia tomentosa",1,FALSE,3244336,"Asteraceae","Gelasia"
"Gelasia villosa",1,TRUE,3073157,"Asteraceae","Gelasia"
"Genista acanthoclada",9,TRUE,2818995,"Fabaceae","Genista"
"Genista albida",1,TRUE,2819011,"Fabaceae","Genista"
"Genista anglica",40,TRUE,2819025,"Fabaceae","Genista"
"Genista aspalathoides",3,TRUE,2819050,"Fabaceae","Genista"
"Genista aucheri",2,FALSE,2819054,"Fabaceae","Genista"
"Genista canariensis",11,FALSE,2819093,"Fabaceae","Genista"
"Genista cinerascens",17,TRUE,2819116,"Fabaceae","Genista"
"Genista cinerea",24,TRUE,2819117,"Fabaceae","Genista"
"Genista corsica",12,TRUE,2819138,"Fabaceae","Genista"
"Genista depressa",3,TRUE,2819168,"Fabaceae","Genista"
"Genista ephedroides",5,TRUE,2819201,"Fabaceae","Genista"
"Genista etnensis",14,TRUE,2819007,"Fabaceae","Genista"
"Genista falcata",3,TRUE,2819213,"Fabaceae","Genista"
"Genista fasselata",9,TRUE,2819214,"Fabaceae","Genista"
"Genista ferox",2,FALSE,2819219,"Fabaceae","Genista"
"Genista florida",32,TRUE,2819225,"Fabaceae","Genista"
"Genista germanica",39,TRUE,2819244,"Fabaceae","Genista"
"Genista hirsuta",8,TRUE,2819267,"Fabaceae","Genista"
"Genista hispanica",11,TRUE,2819279,"Fabaceae","Genista"
"Genista hispanica subsp. occidentalis",3,TRUE,2819282,"Fabaceae","Genista"
"Genista hystrix",2,TRUE,2819297,"Fabaceae","Genista"
"Genista januensis",4,TRUE,2819316,"Fabaceae","Genista"
"Genista legionensis",3,TRUE,2819339,"Fabaceae","Genista"
"Genista linifolia",6,TRUE,2819343,"Fabaceae","Genista"
"Genista lobelii",4,TRUE,2819347,"Fabaceae","Genista"
"Genista lydia",4,TRUE,2819361,"Fabaceae","Genista"
"Genista maderensis",8,FALSE,2819369,"Fabaceae","Genista"
"Genista micrantha",1,TRUE,2819380,"Fabaceae","Genista"
"Genista microphylla",15,FALSE,2819383,"Fabaceae","Genista"
"Genista monspessulana",11,TRUE,2819400,"Fabaceae","Genista"
"Genista nissana",1,TRUE,2819418,"Fabaceae","Genista"
"Genista obtusiramea",2,TRUE,2819433,"Fabaceae","Genista"
"Genista patens",4,TRUE,2819456,"Fabaceae","Genista"
"Genista pilosa",52,TRUE,2819471,"Fabaceae","Genista"
"Genista polyanthos",1,TRUE,2819475,"Fabaceae","Genista"
"Genista pulchella",3,TRUE,2819500,"Fabaceae","Genista"
"Genista radiata",22,TRUE,2819511,"Fabaceae","Genista"
"Genista sagittalis",53,TRUE,2819542,"Fabaceae","Genista"
"Genista salzmannii",2,TRUE,2819550,"Fabaceae","Genista"
"Genista scorpius",75,TRUE,2819567,"Fabaceae","Genista"
"Genista sericea",6,TRUE,2819575,"Fabaceae","Genista"
"Genista spachiana",3,FALSE,2819587,"Fabaceae","Genista"
"Genista spartioides",1,TRUE,2819588,"Fabaceae","Genista"
"Genista stenopetala",9,FALSE,2819601,"Fabaceae","Genista"
"Genista sylvestris",2,TRUE,2819618,"Fabaceae","Genista"
"Genista tenera",3,FALSE,2819627,"Fabaceae","Genista"
"Genista tinctoria",133,TRUE,2819641,"Fabaceae","Genista"
"Genista triacanthos",3,TRUE,2819667,"Fabaceae","Genista"
"Genista tridentata",7,TRUE,2819681,"Fabaceae","Genista"
"Genista umbellata",8,TRUE,2819697,"Fabaceae","Genista"
"Genista versicolor",9,TRUE,2819713,"Fabaceae","Genista"
"Genista versicolor subsp. pumila",2,TRUE,2819714,"Fabaceae","Genista"
"Gentiana acaulis",11,TRUE,2819808,"Gentianaceae","Gentiana"
"Gentiana alpina",2,TRUE,2819873,"Gentianaceae","Gentiana"
"Gentiana asclepiadea",23,TRUE,2819987,"Gentianaceae","Gentiana"
"Gentiana bavarica",1,TRUE,2820041,"Gentianaceae","Gentiana"
"Gentiana brachyphylla",1,TRUE,2820087,"Gentianaceae","Gentiana"
"Gentiana burseri",2,TRUE,2820109,"Gentianaceae","Gentiana"
"Gentiana burseri subsp. villarsii",1,TRUE,2820111,"Gentianaceae","Gentiana"
"Gentiana clusii",5,TRUE,2820247,"Gentianaceae","Gentiana"
"Gentiana cruciata",16,TRUE,2820327,"Gentianaceae","Gentiana"
"Gentiana cruciata subsp. phlogifolia",1,TRUE,2820329,"Gentianaceae","Gentiana"
"Gentiana froelichii",1,TRUE,2820530,"Gentianaceae","Gentiana"
"Gentiana gelida",2,FALSE,2820544,"Gentianaceae","Gentiana"
"Gentiana lutea",15,TRUE,2820867,"Gentianaceae","Gentiana"
"Gentiana nivalis",2,TRUE,2821030,"Gentianaceae","Gentiana"
"Gentiana pannonica",2,TRUE,2821117,"Gentianaceae","Gentiana"
"Gentiana pneumonanthe",10,TRUE,2821191,"Gentianaceae","Gentiana"
"Gentiana prostrata",1,TRUE,2821243,"Gentianaceae","Gentiana"
"Gentiana pumila",1,TRUE,2821296,"Gentianaceae","Gentiana"
"Gentiana punctata",7,TRUE,2821301,"Gentianaceae","Gentiana"
"Gentiana purpurea",2,TRUE,2821310,"Gentianaceae","Gentiana"
"Gentiana pyrenaica",1,TRUE,2821322,"Gentianaceae","Gentiana"
"Gentiana septemfida",2,FALSE,2821513,"Gentianaceae","Gentiana"
"Gentiana terglouensis",1,TRUE,2821674,"Gentianaceae","Gentiana"
"Gentiana tibetica",2,FALSE,2821693,"Gentianaceae","Gentiana"
"Gentiana utriculosa",1,TRUE,2821752,"Gentianaceae","Gentiana"
"Gentiana verna",10,TRUE,2821774,"Gentianaceae","Gentiana"
"Gentianella amarella",7,TRUE,2821885,"Gentianaceae","Gentianella"
"Gentianella anisodonta",1,TRUE,2821914,"Gentianaceae","Gentianella"
"Gentianella austriaca",2,TRUE,2821934,"Gentianaceae","Gentianella"
"Gentianella bulgarica",5,TRUE,2821963,"Gentianaceae","Gentianella"
"Gentianella campestris",7,TRUE,2821976,"Gentianaceae","Gentianella"
"Gentianella germanica",11,TRUE,2822091,"Gentianaceae","Gentianella"
"Gentianella heterosepala",1,FALSE,2822110,"Gentianaceae","Gentianella"
"Gentianella lutescens",1,TRUE,2822155,"Gentianaceae","Gentianella"
"Gentianella praecox",1,TRUE,2822233,"Gentianaceae","Gentianella"
"Gentianopsis barbata",1,TRUE,2822414,"Gentianaceae","Gentianopsis"
"Gentianopsis ciliata",6,TRUE,2822421,"Gentianaceae","Gentianopsis"
"Geranium albanum",3,FALSE,2822783,"Geraniaceae","Geranium"
"Geranium albiflorum",7,TRUE,2822787,"Geraniaceae","Geranium"
"Geranium argenteum",2,TRUE,2822845,"Geraniaceae","Geranium"
"Geranium asphodeloides",2,TRUE,2822873,"Geraniaceae","Geranium"
"Geranium atlanticum",1,FALSE,2822882,"Geraniaceae","Geranium"
"Geranium bohemicum",1,TRUE,2822944,"Geraniaceae","Geranium"
"Geranium caeruleatum",1,TRUE,2822960,"Geraniaceae","Geranium"
"Geranium cinereum",3,TRUE,2823039,"Geraniaceae","Geranium"
"Geranium collinum",6,TRUE,2823065,"Geraniaceae","Geranium"
"Geranium columbinum",10,TRUE,2823070,"Geraniaceae","Geranium"
"Geranium dahuricum",1,FALSE,2823135,"Geraniaceae","Geranium"
"Geranium dalmaticum",1,TRUE,2823138,"Geraniaceae","Geranium"
"Geranium dissectum",23,TRUE,2823166,"Geraniaceae","Geranium"
"Geranium divaricatum",3,TRUE,2823198,"Geraniaceae","Geranium"
"Geranium endressii",2,TRUE,2823229,"Geraniaceae","Geranium"
"Geranium erianthum",1,FALSE,2823233,"Geraniaceae","Geranium"
"Geranium himalayense",1,FALSE,2823383,"Geraniaceae","Geranium"
"Geranium ibericum",2,FALSE,2823415,"Geraniaceae","Geranium"
"Geranium lucidum",10,TRUE,2823535,"Geraniaceae","Geranium"
"Geranium macrorrhizum",14,TRUE,2823544,"Geraniaceae","Geranium"
"Geranium maculatum",2,FALSE,2823548,"Geraniaceae","Geranium"
"Geranium malviflorum",1,TRUE,2823572,"Geraniaceae","Geranium"
"Geranium molle",24,TRUE,2823621,"Geraniaceae","Geranium"
"Geranium nepalense",2,FALSE,2823680,"Geraniaceae","Geranium"
"Geranium nodosum",6,TRUE,2823688,"Geraniaceae","Geranium"
"Geranium palmatum",2,FALSE,2823748,"Geraniaceae","Geranium"
"Geranium palustre",21,TRUE,2823751,"Geraniaceae","Geranium"
"Geranium phaeum",18,TRUE,2823792,"Geraniaceae","Geranium"
"Geranium pratense",40,TRUE,2823842,"Geraniaceae","Geranium"
"Geranium pseudosibiricum",4,FALSE,2823865,"Geraniaceae","Geranium"
"Geranium purpureum",6,TRUE,2823884,"Geraniaceae","Geranium"
"Geranium pusillum",24,TRUE,2823887,"Geraniaceae","Geranium"
"Geranium pyrenaicum",19,TRUE,2823898,"Geraniaceae","Geranium"
"Geranium reflexum",1,TRUE,2823939,"Geraniaceae","Geranium"
"Geranium reuteri",2,FALSE,2823957,"Geraniaceae","Geranium"
"Geranium richardsonii",1,FALSE,2823963,"Geraniaceae","Geranium"
"Geranium rivulare",4,TRUE,2823969,"Geraniaceae","Geranium"
"Geranium robertianum",34,TRUE,2823970,"Geraniaceae","Geranium"
"Geranium rotundifolium",23,TRUE,2823982,"Geraniaceae","Geranium"
"Geranium sanguineum",48,TRUE,2824000,"Geraniaceae","Geranium"
"Geranium sibiricum",5,TRUE,2824058,"Geraniaceae","Geranium"
"Geranium sylvaticum",42,TRUE,2824138,"Geraniaceae","Geranium"
"Geranium thunbergii",1,FALSE,2824168,"Geraniaceae","Geranium"
"Geranium tuberosum",7,TRUE,2824210,"Geraniaceae","Geranium"
"Geranium versicolor",2,TRUE,2824250,"Geraniaceae","Geranium"
"Geranium viscosissimum",1,FALSE,2824259,"Geraniaceae","Geranium"
"Geranium wilfordii",3,FALSE,2824280,"Geraniaceae","Geranium"
"Gerbera jamesonii",10,FALSE,3039335,"Asteraceae","Gerbera"
"Geropogon hybridus",2,TRUE,3072700,"Asteraceae","Geropogon"
"Gesnouinia arborea",8,FALSE,2825131,"Urticaceae","Gesnouinia"
"Geum aleppicum",10,TRUE,2906037,"Rosaceae","Geum"
"Geum bulgaricum",1,TRUE,2949189,"Rosaceae","Geum"
"Geum canadense",1,FALSE,2949200,"Rosaceae","Geum"
"Geum coccineum",3,TRUE,2949230,"Rosaceae","Geum"
"Geum heterocarpum",1,TRUE,2949281,"Rosaceae","Geum"
"Geum hispidum",1,TRUE,2949290,"Rosaceae","Geum"
"Geum japonicum",1,FALSE,2949338,"Rosaceae","Geum"
"Geum laciniatum",1,FALSE,2949356,"Rosaceae","Geum"
"Geum macrophyllum",2,FALSE,2949372,"Rosaceae","Geum"
"Geum magellanicum",2,FALSE,2949380,"Rosaceae","Geum"
"Geum molle",3,TRUE,2949389,"Rosaceae","Geum"
"Geum montanum",20,TRUE,2949392,"Rosaceae","Geum"
"Geum pyrenaicum",2,TRUE,2949455,"Rosaceae","Geum"
"Geum reptans",4,TRUE,2949474,"Rosaceae","Geum"
"Geum rivale",36,TRUE,2949483,"Rosaceae","Geum"
"Geum sylvaticum",2,TRUE,2949560,"Rosaceae","Geum"
"Geum triflorum",1,FALSE,2949573,"Rosaceae","Geum"
"Geum urbanum",41,TRUE,2949590,"Rosaceae","Geum"
"Geum × sudeticum",1,TRUE,2949559,"Rosaceae","Geum"
"Ginkgo biloba",8,FALSE,334053,"Ginkgoaceae","Ginkgo"
"Gladiolus atroviolaceus",1,TRUE,328227,"Iridaceae","Gladiolus"
"Gladiolus communis",4,TRUE,328322,"Iridaceae","Gladiolus"
"Gladiolus illyricus",2,TRUE,328503,"Iridaceae","Gladiolus"
"Gladiolus imbricatus",3,TRUE,328505,"Iridaceae","Gladiolus"
"Gladiolus italicus",5,TRUE,328527,"Iridaceae","Gladiolus"
"Gladiolus palustris",1,TRUE,328713,"Iridaceae","Gladiolus"
"Gladiolus undulatus",1,FALSE,329006,"Iridaceae","Gladiolus"
"Glandora diffusa",4,TRUE,2607205,"Boraginaceae","Glandora"
"Glastaria glastifolia",1,FALSE,2826299,"Brassicaceae","Glastaria"
"Glaucium acutidentatum",1,FALSE,2826307,"Papaveraceae","Glaucium"
"Glaucium aleppicum",1,FALSE,2826309,"Papaveraceae","Glaucium"
"Glaucium corniculatum",12,TRUE,2826321,"Papaveraceae","Glaucium"
"Glaucium flavum",13,TRUE,2826358,"Papaveraceae","Glaucium"
"Glaucium grandiflorum",1,TRUE,2826367,"Papaveraceae","Glaucium"
"Glaucium oxylobum",1,FALSE,2826391,"Papaveraceae","Glaucium"
"Glebionis coronaria",49,TRUE,3112311,"Asteraceae","Glebionis"
"Glebionis segetum",28,TRUE,3112325,"Asteraceae","Glebionis"
"Glechoma hederacea",46,TRUE,90109,"Lamiaceae","Glechoma"
"Glechoma hirsuta",13,TRUE,90122,"Lamiaceae","Glechoma"
"Gleditsia sinensis",1,FALSE,2826507,"Fabaceae","Gleditsia"
"Gleditsia triacanthos",29,FALSE,2826513,"Fabaceae","Gleditsia"
"Gliricidia sepium",1,FALSE,2826605,"Fabaceae","Gliricidia"
"Globularia alypum",12,TRUE,2826658,"Plantaginaceae","Globularia"
"Globularia bisnagarica",7,TRUE,2826667,"Plantaginaceae","Globularia"
"Globularia cordifolia",9,TRUE,2826675,"Plantaginaceae","Globularia"
"Globularia meridionalis",1,TRUE,2826700,"Plantaginaceae","Globularia"
"Globularia nudicaulis",2,TRUE,2826709,"Plantaginaceae","Globularia"
"Globularia salicina",10,FALSE,2826719,"Plantaginaceae","Globularia"
"Globularia vulgaris",5,TRUE,2826736,"Plantaginaceae","Globularia"
"Glyceria arundinacea",1,TRUE,417724,"Poaceae","Glyceria"
"Glyceria declinata",3,TRUE,417753,"Poaceae","Glyceria"
"Glyceria fluitans",32,TRUE,417786,"Poaceae","Glyceria"
"Glyceria lithuanica",3,TRUE,417845,"Poaceae","Glyceria"
"Glyceria maxima",59,TRUE,417855,"Poaceae","Glyceria"
"Glyceria nemoralis",1,TRUE,417875,"Poaceae","Glyceria"
"Glyceria notata",15,TRUE,417883,"Poaceae","Glyceria"
"Glyceria striata",1,FALSE,417943,"Poaceae","Glyceria"
"Glycine max",32,FALSE,2827366,"Fabaceae","Glycine"
"Glycyrrhiza echinata",6,TRUE,2827714,"Fabaceae","Glycyrrhiza"
"Glycyrrhiza glabra",17,TRUE,2827728,"Fabaceae","Glycyrrhiza"
"Glycyrrhiza uralensis",2,TRUE,2827776,"Fabaceae","Glycyrrhiza"
"Gnaphalium uliginosum",10,TRUE,2926779,"Asteraceae","Gnaphalium"
"Gomphocarpus fruticosus",6,FALSE,505642,"Apocynaceae","Gomphocarpus"
"Gomphocarpus physocarpus",1,FALSE,505708,"Apocynaceae","Gomphocarpus"
"Goniolimon elatum",1,TRUE,2829592,"Plumbaginaceae","Goniolimon"
"Goniolimon incanum",1,TRUE,2829598,"Plumbaginaceae","Goniolimon"
"Goniolimon speciosum",2,TRUE,2829607,"Plumbaginaceae","Goniolimon"
"Goniolimon tataricum",4,TRUE,2829610,"Plumbaginaceae","Goniolimon"
"Gonospermum canariense",2,FALSE,3110393,"Asteraceae","Gonospermum"
"Gonospermum fruticosum",3,FALSE,3110411,"Asteraceae","Gonospermum"
"Goodyera repens",1,TRUE,91902,"Orchidaceae","Goodyera"
"Gossypium herbaceum",9,FALSE,2831088,"Malvaceae","Gossypium"
"Gossypium hirsutum",13,FALSE,2831092,"Malvaceae","Gossypium"
"Grafia golaka",1,TRUE,2898248,"Apiaceae","Grafia"
"Graptopetalum paraguayense",1,FALSE,2831756,"Crassulaceae","Graptopetalum"
"Gratiola officinalis",3,TRUE,2831896,"Plantaginaceae","Gratiola"
"Grausa lateritia",1,FALSE,3014892,"Loasaceae","Grausa"
"Greuteria membranacea",1,FALSE,2995959,"Fabaceae","Greuteria"
"Grindelia hirsutula",1,FALSE,2926835,"Asteraceae","Grindelia"
"Grindelia squarrosa",2,FALSE,2927094,"Asteraceae","Grindelia"
"Groenlandia densa",1,TRUE,309909,"Potamogetonaceae","Groenlandia"
"Grubovia sedoides",1,TRUE,3227630,"Amaranthaceae","Grubovia"
"Guettarda combsii",1,FALSE,93150,"Rubiaceae","Guettarda"
"Gundelia tournefortii",6,FALSE,3075528,"Asteraceae","Gundelia"
"Gymnadenia conopsea",12,TRUE,93634,"Orchidaceae","Gymnadenia"
"Gymnadenia odoratissima",1,TRUE,93711,"Orchidaceae","Gymnadenia"
"Gymnocarpium dryopteris",5,TRUE,3145601,"Aspleniaceae","Gymnocarpium"
"Gymnocarpium robertianum",3,TRUE,3145608,"Aspleniaceae","Gymnocarpium"
"Gymnocladus dioicus",1,FALSE,2835921,"Fabaceae","Gymnocladus"
"Gymnosporia cassinoides",5,FALSE,2836058,"Celastraceae","Gymnosporia"
"Gymnosporia senegalensis",1,TRUE,2836217,"Celastraceae","Gymnosporia"
"Gymnosporia senegalensis subsp. europaea",1,TRUE,2927625,"Celastraceae","Gymnosporia"
"Gypsophila acutifolia",1,TRUE,2836549,"Caryophyllaceae","Gypsophila"
"Gypsophila altissima",2,TRUE,2836563,"Caryophyllaceae","Gypsophila"
"Gypsophila arrostii",2,TRUE,2836581,"Caryophyllaceae","Gypsophila"
"Gypsophila bicolor",7,FALSE,2836600,"Caryophyllaceae","Gypsophila"
"Gypsophila elegans",2,TRUE,2836649,"Caryophyllaceae","Gypsophila"
"Gypsophila fastigiata",21,TRUE,2836661,"Caryophyllaceae","Gypsophila"
"Gypsophila fastigiata subsp. fastigiata",1,TRUE,3264977,"Caryophyllaceae","Gypsophila"
"Gypsophila glomerata",3,TRUE,2836684,"Caryophyllaceae","Gypsophila"
"Gypsophila hispida",1,FALSE,2836709,"Caryophyllaceae","Gypsophila"
"Gypsophila libanotica",1,FALSE,2836732,"Caryophyllaceae","Gypsophila"
"Gypsophila pallida",1,FALSE,2836779,"Caryophyllaceae","Gypsophila"
"Gypsophila paniculata",16,TRUE,2836785,"Caryophyllaceae","Gypsophila"
"Gypsophila papillosa",1,TRUE,2836792,"Caryophyllaceae","Gypsophila"
"Gypsophila perfoliata",4,TRUE,2836800,"Caryophyllaceae","Gypsophila"
"Gypsophila pilosa",1,TRUE,2836819,"Caryophyllaceae","Gypsophila"
"Gypsophila polyclada",2,FALSE,2836824,"Caryophyllaceae","Gypsophila"
"Gypsophila repens",29,TRUE,2836847,"Caryophyllaceae","Gypsophila"
"Gypsophila ruscifolia",1,FALSE,2836864,"Caryophyllaceae","Gypsophila"
"Gypsophila scorzonerifolia",1,TRUE,2836876,"Caryophyllaceae","Gypsophila"
"Gypsophila struthium",24,TRUE,2836902,"Caryophyllaceae","Gypsophila"
"Gypsophila struthium subsp. hispanica",2,TRUE,2836903,"Caryophyllaceae","Gypsophila"
"Gypsophila vaccaria",5,TRUE,2836944,"Caryophyllaceae","Gypsophila"
"Gyrophyllum verticillatum",3,FALSE,3304897,"Asteraceae","Gyrophyllum"
"Habenaria tridactylites",1,FALSE,95768,"Orchidaceae","Habenaria"
"Haberlea rhodopensis",5,TRUE,2837265,"Gesneriaceae","Haberlea"
"Hablitzia tamnoides",1,FALSE,2837273,"Amaranthaceae","Hablitzia"
"Hackelia deflexa",2,TRUE,2837395,"Boraginaceae","Hackelia"
"Halerpestes cymbalaria",1,FALSE,2838086,"Ranunculaceae","Halerpestes"
"Halocharis hispida",2,FALSE,2838509,"Amaranthaceae","Halocharis"
"Halocnemum strobilaceum",9,TRUE,2838537,"Amaranthaceae","Halocnemum"
"Halogeton sativus",3,TRUE,2838559,"Amaranthaceae","Halogeton"
"Halostachys caspica",1,FALSE,2838829,"Amaranthaceae","Halostachys"
"Halothamnus glaucus",3,FALSE,2838860,"Amaranthaceae","Halothamnus"
"Halothamnus subaphyllus",1,FALSE,2838890,"Amaranthaceae","Halothamnus"
"Haloxylon salicornicum",3,FALSE,2838922,"Amaranthaceae","Haloxylon"
"Haplophyllum suaveolens",4,TRUE,2839444,"Rutaceae","Haplophyllum"
"Hasteola suaveolens",1,FALSE,3080068,"Asteraceae","Hasteola"
"Heberdenia excelsa",2,FALSE,2840713,"Primulaceae","Heberdenia"
"Hedera azorica",1,FALSE,96583,"Araliaceae","Hedera"
"Hedera canariensis",7,FALSE,96587,"Araliaceae","Hedera"
"Hedera colchica",4,FALSE,96606,"Araliaceae","Hedera"
"Hedera helix",114,TRUE,96659,"Araliaceae","Hedera"
"Hedera taurica",1,TRUE,96825,"Araliaceae","Hedera"
"Hedlundia arranensis",1,TRUE,3014971,"Rosaceae","Hedlundia"
"Hedlundia borbasii",2,TRUE,3014976,"Rosaceae","Hedlundia"
"Hedlundia hybrida",8,TRUE,3014995,"Rosaceae","Hedlundia"
"Hedlundia meinichii",1,TRUE,3014994,"Rosaceae","Hedlundia"
"Hedlundia mougeotii",5,TRUE,3014974,"Rosaceae","Hedlundia"
"Hedlundia neglecta",1,TRUE,3014986,"Rosaceae","Hedlundia"
"Hedlundia thuringiaca",1,TRUE,3015014,"Rosaceae","Hedlundia"
"Hedychium coronarium",1,FALSE,248115,"Zingiberaceae","Hedychium"
"Hedychium gardnerianum",1,FALSE,248143,"Zingiberaceae","Hedychium"
"Hedypnois rhagadioloides",5,TRUE,3074272,"Asteraceae","Hedypnois"
"Hedysarum boveanum",1,TRUE,2841069,"Fabaceae","Hedysarum"
"Hedysarum candidum",5,TRUE,2841100,"Fabaceae","Hedysarum"
"Hedysarum hedysaroides",7,TRUE,2841311,"Fabaceae","Hedysarum"
"Hedysarum pestalozzae",1,FALSE,2841563,"Fabaceae","Hedysarum"
"Hedysarum syriacum",1,FALSE,2841746,"Fabaceae","Hedysarum"
"Hedysarum tauricum",3,TRUE,2841752,"Fabaceae","Hedysarum"
"Hedysarum varium",3,TRUE,2841804,"Fabaceae","Hedysarum"
"Helenium autumnale",1,FALSE,3115760,"Asteraceae","Helenium"
"Helianthemum aegyptiacum",1,TRUE,2842223,"Cistaceae","Helianthemum"
"Helianthemum apenninum",20,TRUE,2842251,"Cistaceae","Helianthemum"
"Helianthemum apenninum subsp. cantabricum",2,TRUE,2842254,"Cistaceae","Helianthemum"
"Helianthemum canariense",3,FALSE,2842317,"Cistaceae","Helianthemum"
"Helianthemum canum",23,TRUE,2842322,"Cistaceae","Helianthemum"
"Helianthemum cinereum",1,TRUE,2842348,"Cistaceae","Helianthemum"
"Helianthemum croceum",2,TRUE,2842385,"Cistaceae","Helianthemum"
"Helianthemum hirtum",14,TRUE,2842494,"Cistaceae","Helianthemum"
"Helianthemum ledifolium",3,TRUE,2842542,"Cistaceae","Helianthemum"
"Helianthemum lippii",3,TRUE,2842562,"Cistaceae","Helianthemum"
"Helianthemum marifolium",1,TRUE,2842576,"Cistaceae","Helianthemum"
"Helianthemum nummularium",87,TRUE,2842625,"Cistaceae","Helianthemum"
"Helianthemum nummularium subsp. grandiflorum",17,TRUE,2898065,"Cistaceae","Helianthemum"
"Helianthemum nummularium subsp. obscurum",23,TRUE,2898059,"Cistaceae","Helianthemum"
"Helianthemum nummularium subsp. tomentosum",1,TRUE,2898057,"Cistaceae","Helianthemum"
"Helianthemum nummularium subsp. urrielense",1,TRUE,3240750,"Cistaceae","Helianthemum"
"Helianthemum oelandicum",8,TRUE,2842643,"Cistaceae","Helianthemum"
"Helianthemum oelandicum subsp. alpestre",7,TRUE,2898069,"Cistaceae","Helianthemum"
"Helianthemum oelandicum subsp. italicum",2,TRUE,2898072,"Cistaceae","Helianthemum"
"Helianthemum oelandicum subsp. orientale",2,TRUE,2898073,"Cistaceae","Helianthemum"
"Helianthemum oelandicum subsp. rupifragum",1,TRUE,2898071,"Cistaceae","Helianthemum"
"Helianthemum oelandicum subsp. stevenii",1,TRUE,2842651,"Cistaceae","Helianthemum"
"Helianthemum salicifolium",2,TRUE,2842750,"Cistaceae","Helianthemum"
"Helianthemum squamatum",7,TRUE,2842793,"Cistaceae","Helianthemum"
"Helianthemum stipulatum",1,TRUE,2842800,"Cistaceae","Helianthemum"
"Helianthemum syriacum",5,TRUE,2842816,"Cistaceae","Helianthemum"
"Helianthemum violaceum",7,TRUE,2842864,"Cistaceae","Helianthemum"
"Helianthemum virgatum",1,FALSE,2842869,"Cistaceae","Helianthemum"
"Helianthus annuus",72,FALSE,2910966,"Asteraceae","Helianthus"
"Helianthus atrorubens",1,FALSE,3121093,"Asteraceae","Helianthus"
"Helianthus debilis",2,FALSE,3120900,"Asteraceae","Helianthus"
"Helianthus debilis subsp. cucumerifolius",1,FALSE,3120906,"Asteraceae","Helianthus"
